file	duration
137778-4-9163234-task-9wxo-30864424-chandelier-144-2	0.9539999999999998
137778-4-9163234-task-9wxo-30864424-chandelier-175-2	0.9939999999999998
137778-4-9163234-task-9wxo-30864424-chandelier-195-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-chandelier-2-2	1.7219999999999998
137778-4-9163234-task-9wxo-30864424-chandelier-222-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-chandelier-240-2	0.8179999999999998
137778-4-9163234-task-9wxo-30864424-chaperone-183-2	0.8739999999999998
137778-4-9163234-task-9wxo-30864424-chaperone-239-2	0.8659999999999999
137778-4-9163234-task-9wxo-30864424-chaperone-267-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-chaperone-273-2	0.7859999999999998
137778-4-9163234-task-9wxo-30864424-chaperone-55-2	1.178
137778-4-9163234-task-9wxo-30864424-chaperone-88-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-charade-114-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-charade-146-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-charade-211-2	0.9299999999999998
137778-4-9163234-task-9wxo-30864424-charade-213-2	0.9619999999999999
137778-4-9163234-task-9wxo-30864424-charade-61-2	1.0019999999999998
137778-4-9163234-task-9wxo-30864424-charade-82-2	0.8819999999999998
137778-4-9163234-task-9wxo-30864424-charlatan-120-2	0.8739999999999998
137778-4-9163234-task-9wxo-30864424-charlatan-227-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-charlatan-269-2	1.0179999999999998
137778-4-9163234-task-9wxo-30864424-charlatan-275-2	1.0419999999999998
137778-4-9163234-task-9wxo-30864424-charlatan-276-2	0.9939999999999998
137778-4-9163234-task-9wxo-30864424-charlatan-54-2	1.8099999999999998
137778-4-9163234-task-9wxo-30864424-chivalry-109-2	1.146
137778-4-9163234-task-9wxo-30864424-chivalry-15-2	1.2659999999999998
137778-4-9163234-task-9wxo-30864424-chivalry-209-2	1.1219999999999999
137778-4-9163234-task-9wxo-30864424-chivalry-234-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-chivalry-35-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-chivalry-80-2	1.1219999999999999
137778-4-9163234-task-9wxo-30864424-saddle-200-2	1.146
137778-4-9163234-task-9wxo-30864424-saddle-212-2	1.0419999999999998
137778-4-9163234-task-9wxo-30864424-saddle-280-2	0.9059999999999998
137778-4-9163234-task-9wxo-30864424-saddle-57-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-saddle-67-2	0.8179999999999998
137778-4-9163234-task-9wxo-30864424-saddle-70-2	0.8819999999999998
137778-4-9163234-task-9wxo-30864424-sailboat-139-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-sailboat-140-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-sailboat-170-2	1.17
137778-4-9163234-task-9wxo-30864424-sailboat-252-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-sailboat-261-2	1.0899999999999999
137778-4-9163234-task-9wxo-30864424-sailboat-86-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-salmon-10-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-salmon-10-2	1.378
137778-4-9163234-task-9wxo-30864424-salmon-10-2	2.81
137778-4-9163234-task-9wxo-30864424-salmon-141-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-salmon-159-2	1.2659999999999998
137778-4-9163234-task-9wxo-30864424-salmon-230-2	0.8979999999999998
137778-4-9163234-task-9wxo-30864424-salmon-256-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-salmon-68-2	1.3299999999999998
137778-4-9163234-task-9wxo-30864424-sane-242-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-sane-25-2	1.634
137778-4-9163234-task-9wxo-30864424-sane-26-2	1.146
137778-4-9163234-task-9wxo-30864424-sane-260-2	1.2259999999999998
137778-4-9163234-task-9wxo-30864424-sane-49-2	0
137778-4-9163234-task-9wxo-30864424-sane-92-2	1.0979999999999999
137778-4-9163234-task-9wxo-30864424-satellite-110-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-satellite-154-2	1.2099999999999997
137778-4-9163234-task-9wxo-30864424-satellite-192-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-satellite-228-2	1.0579999999999998
137778-4-9163234-task-9wxo-30864424-satellite-53-2	1.138
137778-4-9163234-task-9wxo-30864424-satellite-83-2	1.0579999999999998
137778-4-9163234-task-9wxo-30864424-sauna-145-2	1.0419999999999998
137778-4-9163234-task-9wxo-30864424-sauna-151-2	0.8979999999999998
137778-4-9163234-task-9wxo-30864424-sauna-162-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-sauna-208-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-sauna-223-2	0.7859999999999998
137778-4-9163234-task-9wxo-30864424-sauna-85-2	0.9299999999999998
137778-4-9163234-task-9wxo-30864424-sector-121-2	1.0979999999999999
137778-4-9163234-task-9wxo-30864424-sector-129-2	1.0819999999999999
137778-4-9163234-task-9wxo-30864424-sector-187-2	0.9139999999999998
137778-4-9163234-task-9wxo-30864424-sector-218-2	0.8499999999999999
137778-4-9163234-task-9wxo-30864424-sector-278-2	1.1059999999999999
137778-4-9163234-task-9wxo-30864424-sector-7-2	1.0979999999999999
137778-4-9163234-task-9wxo-30864424-seedling-101-2	1.138
137778-4-9163234-task-9wxo-30864424-seedling-137-2	1.138
137778-4-9163234-task-9wxo-30864424-seedling-166-2	1.2259999999999998
137778-4-9163234-task-9wxo-30864424-seedling-19-2	1.178
137778-4-9163234-task-9wxo-30864424-seedling-207-2	1.3299999999999998
137778-4-9163234-task-9wxo-30864424-seedling-272-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-seem-193-2	0.8179999999999998
137778-4-9163234-task-9wxo-30864424-seem-231-2	1.13
137778-4-9163234-task-9wxo-30864424-seem-233-2	1.0419999999999998
137778-4-9163234-task-9wxo-30864424-seem-236-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-seem-38-2	1.378
137778-4-9163234-task-9wxo-30864424-seem-74-2	1.1059999999999999
137778-4-9163234-task-9wxo-30864424-seminar-143-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-seminar-203-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-seminar-204-2	1.162
137778-4-9163234-task-9wxo-30864424-seminar-205-2	1.2179999999999997
137778-4-9163234-task-9wxo-30864424-seminar-24-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-seminar-52-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-settlement-107-2	1.0979999999999999
137778-4-9163234-task-9wxo-30864424-settlement-113-2	1.0579999999999998
137778-4-9163234-task-9wxo-30864424-settlement-142-2	0.9459999999999998
137778-4-9163234-task-9wxo-30864424-settlement-263-2	1.0019999999999998
137778-4-9163234-task-9wxo-30864424-settlement-268-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-settlement-78-2	1.41
137778-4-9163234-task-9wxo-30864424-shadow-171-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-shadow-202-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-shadow-250-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-shadow-254-2	0.8339999999999999
137778-4-9163234-task-9wxo-30864424-shadow-41-2	1.0099999999999998
137778-4-9163234-task-9wxo-30864424-shadow-60-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-shady-12-2	1.2179999999999997
137778-4-9163234-task-9wxo-30864424-shady-127-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-shady-14-2	1.0899999999999999
137778-4-9163234-task-9wxo-30864424-shady-147-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-shady-179-2	0.7299999999999999
137778-4-9163234-task-9wxo-30864424-shady-182-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-shampoo-104-2	0.8819999999999998
137778-4-9163234-task-9wxo-30864424-shampoo-3-2	1.7779999999999998
137778-4-9163234-task-9wxo-30864424-shampoo-44-2	1.1059999999999999
137778-4-9163234-task-9wxo-30864424-shampoo-46-2	1.0899999999999999
137778-4-9163234-task-9wxo-30864424-shampoo-50-2	1.3219999999999998
137778-4-9163234-task-9wxo-30864424-shampoo-62-2	1.1219999999999999
137778-4-9163234-task-9wxo-30864424-shareholder-125-2	1.1139999999999999
137778-4-9163234-task-9wxo-30864424-shareholder-189-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-shareholder-201-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-shareholder-22-2	1.0899999999999999
137778-4-9163234-task-9wxo-30864424-shareholder-225-2	0.8499999999999999
137778-4-9163234-task-9wxo-30864424-shareholder-6-2	1.2659999999999998
137778-4-9163234-task-9wxo-30864424-sheep-163-2	0.7859999999999998
137778-4-9163234-task-9wxo-30864424-sheep-248-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-sheep-266-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-sheep-65-2	1.0019999999999998
137778-4-9163234-task-9wxo-30864424-sheep-72-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-sheep-97-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-shelter-16-2	1.0659999999999998
137778-4-9163234-task-9wxo-30864424-shelter-169-2	0.9299999999999998
137778-4-9163234-task-9wxo-30864424-shelter-21-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-shelter-215-2	0.7619999999999998
137778-4-9163234-task-9wxo-30864424-shelter-245-2	1.2099999999999997
137778-4-9163234-task-9wxo-30864424-shelter-87-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-shindig-108-2	0.8499999999999999
137778-4-9163234-task-9wxo-30864424-shindig-115-2	1.138
137778-4-9163234-task-9wxo-30864424-shindig-130-2	0.9619999999999999
137778-4-9163234-task-9wxo-30864424-shindig-45-2	1.2339999999999998
137778-4-9163234-task-9wxo-30864424-shindig-64-2	0.8659999999999999
137778-4-9163234-task-9wxo-30864424-shindig-84-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-shiny-191-2	0.8499999999999999
137778-4-9163234-task-9wxo-30864424-shiny-20-2	1.154
137778-4-9163234-task-9wxo-30864424-shiny-244-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-shiny-244-2	2.122
137778-4-9163234-task-9wxo-30864424-shiny-257-2	0.9459999999999998
137778-4-9163234-task-9wxo-30864424-shiny-75-2	0.7539999999999998
137778-4-9163234-task-9wxo-30864424-shiny-95-2	0.9059999999999998
137778-4-9163234-task-9wxo-30864424-shipment-132-2	1.178
137778-4-9163234-task-9wxo-30864424-shipment-148-2	0.9139999999999998
137778-4-9163234-task-9wxo-30864424-shipment-150-2	0.7459999999999998
137778-4-9163234-task-9wxo-30864424-shipment-157-2	0.8819999999999998
137778-4-9163234-task-9wxo-30864424-shipment-17-2	1.378
137778-4-9163234-task-9wxo-30864424-shipment-214-2	0.8659999999999999
137778-4-9163234-task-9wxo-30864424-shoplifter-197-2	1.13
137778-4-9163234-task-9wxo-30864424-shoplifter-206-2	1.17
137778-4-9163234-task-9wxo-30864424-shoplifter-237-2	0.9619999999999999
137778-4-9163234-task-9wxo-30864424-shoplifter-255-2	0.9539999999999998
137778-4-9163234-task-9wxo-30864424-shoplifter-34-2	1.2979999999999998
137778-4-9163234-task-9wxo-30864424-shoplifter-36-2	1.178
137778-4-9163234-task-9wxo-30864424-shortcut-165-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-shortcut-246-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-shortcut-279-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-shortcut-30-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-shortcut-43-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-shortcut-5-2	0
137778-4-9163234-task-9wxo-30864424-shoulder-134-2	0.8979999999999998
137778-4-9163234-task-9wxo-30864424-shoulder-198-2	0.7699999999999998
137778-4-9163234-task-9wxo-30864424-shoulder-31-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-shoulder-58-2	0.9459999999999998
137778-4-9163234-task-9wxo-30864424-shoulder-66-2	0.8419999999999999
137778-4-9163234-task-9wxo-30864424-shoulder-93-2	1.154
137778-4-9163234-task-9wxo-30864424-shovel-186-2	0.8819999999999998
137778-4-9163234-task-9wxo-30864424-shovel-232-2	0.7139999999999999
137778-4-9163234-task-9wxo-30864424-shovel-238-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-shovel-39-2	1.0659999999999998
137778-4-9163234-task-9wxo-30864424-shovel-8-2	0.9699999999999999
137778-4-9163234-task-9wxo-30864424-shovel-9-2	1.378
137778-4-9163234-task-9wxo-30864424-show-194-2	0.7939999999999998
137778-4-9163234-task-9wxo-30864424-show-235-2	0.8419999999999999
137778-4-9163234-task-9wxo-30864424-show-253-2	0.7699999999999998
137778-4-9163234-task-9wxo-30864424-show-28-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-show-33-2	1.394
137778-4-9163234-task-9wxo-30864424-show-79-2	0.8419999999999999
137778-4-9163234-task-9wxo-30864424-shudder-128-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-shudder-160-2	0.8419999999999999
137778-4-9163234-task-9wxo-30864424-shudder-167-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-shudder-226-2	0.8899999999999998
137778-4-9163234-task-9wxo-30864424-shudder-229-2	0.7939999999999998
137778-4-9163234-task-9wxo-30864424-shudder-99-2	0.8739999999999998
137778-4-9163234-task-9wxo-30864424-shuffle-131-2	0.9139999999999998
137778-4-9163234-task-9wxo-30864424-shuffle-184-2	0.8499999999999999
137778-4-9163234-task-9wxo-30864424-shuffle-217-2	0.8099999999999998
137778-4-9163234-task-9wxo-30864424-shuffle-262-2	0.7699999999999998
137778-4-9163234-task-9wxo-30864424-shuffle-40-2	1.1139999999999999
137778-4-9163234-task-9wxo-30864424-shuffle-96-2	0.8979999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-105-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-106-2	0.9939999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-161-2	0.9939999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-180-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-243-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-sidewalk-91-2	1.0819999999999999
137778-4-9163234-task-9wxo-30864424-silver-11-2	1.1219999999999999
137778-4-9163234-task-9wxo-30864424-silver-133-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-silver-190-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-silver-199-2	1.0019999999999998
137778-4-9163234-task-9wxo-30864424-silver-271-2	0.8019999999999998
137778-4-9163234-task-9wxo-30864424-silver-47-2	0.9779999999999999
137778-4-9163234-task-9wxo-30864424-soak-118-2	1.138
137778-4-9163234-task-9wxo-30864424-soak-136-2	1.0579999999999998
137778-4-9163234-task-9wxo-30864424-soak-164-2	0.9299999999999998
137778-4-9163234-task-9wxo-30864424-soak-221-2	1.0099999999999998
137778-4-9163234-task-9wxo-30864424-soak-251-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-soak-274-2	0.8259999999999998
137778-4-9163234-task-9wxo-30864424-socket-100-2	0.9939999999999998
137778-4-9163234-task-9wxo-30864424-socket-152-2	1.0339999999999998
137778-4-9163234-task-9wxo-30864424-socket-177-2	0.8419999999999999
137778-4-9163234-task-9wxo-30864424-socket-219-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-socket-220-2	0.9619999999999999
137778-4-9163234-task-9wxo-30864424-socket-23-2	1.138
137778-4-9163234-task-9wxo-30864424-submarine-103-2	0.9059999999999998
137778-4-9163234-task-9wxo-30864424-submarine-155-2	1.2099999999999997
137778-4-9163234-task-9wxo-30864424-submarine-172-2	1.138
137778-4-9163234-task-9wxo-30864424-submarine-181-2	1.2419999999999998
137778-4-9163234-task-9wxo-30864424-submarine-258-2	0.9299999999999998
137778-4-9163234-task-9wxo-30864424-submarine-98-2	1.2339999999999998
137778-4-9163234-task-9wxo-30864424-sugar-117-2	0.9379999999999998
137778-4-9163234-task-9wxo-30864424-sugar-18-2	0.9459999999999998
137778-4-9163234-task-9wxo-30864424-sugar-210-2	0.9219999999999998
137778-4-9163234-task-9wxo-30864424-sugar-259-2	0.7059999999999998
137778-4-9163234-task-9wxo-30864424-sugar-77-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-sugar-94-2	0.9859999999999999
137778-4-9163234-task-9wxo-30864424-sunroof-178-2	1.0579999999999998
137778-4-9163234-task-9wxo-30864424-sunroof-265-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-sunroof-270-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-sunroof-37-2	1.2099999999999997
137778-4-9163234-task-9wxo-30864424-sunroof-42-2	1.1059999999999999
137778-4-9163234-task-9wxo-30864424-sunroof-63-2	1.3299999999999998
137778-4-9163234-task-9wxo-30864424-surfboard-126-2	1.0979999999999999
137778-4-9163234-task-9wxo-30864424-surfboard-149-2	1.0019999999999998
137778-4-9163234-task-9wxo-30864424-surfboard-173-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-surfboard-29-2	1.0499999999999998
137778-4-9163234-task-9wxo-30864424-surfboard-4-2	1.5859999999999999
137778-4-9163234-task-9wxo-30864424-surfboard-73-2	0.9539999999999998
137778-4-9163234-task-9wxo-30864424-syrup-102-2	0.8739999999999998
137778-4-9163234-task-9wxo-30864424-syrup-116-2	1.0259999999999998
137778-4-9163234-task-9wxo-30864424-syrup-124-2	1.1939999999999997
137778-4-9163234-task-9wxo-30864424-syrup-185-2	0.8339999999999999
137778-4-9163234-task-9wxo-30864424-syrup-241-2	1.0419999999999998
137778-4-9163234-task-9wxo-30864424-syrup-90-2	0.8979999999999998
137778-4-9168744-task-9wxo-30886599-Shane-107-2	0
137778-4-9168744-task-9wxo-30886599-Shane-107-2	1.0979999999999999
137778-4-9168744-task-9wxo-30886599-Shane-181-2	1.146
137778-4-9168744-task-9wxo-30886599-Shane-19-2	1.2499999999999998
137778-4-9168744-task-9wxo-30886599-Shane-202-2	1.0659999999999998
137778-4-9168744-task-9wxo-30886599-Shane-248-2	0
137778-4-9168744-task-9wxo-30886599-Shane-248-2	1.5379999999999998
137778-4-9168744-task-9wxo-30886599-Shane-64-2	1.162
137778-4-9168744-task-9wxo-30886599-ceiling-15-2	0
137778-4-9168744-task-9wxo-30886599-ceiling-15-2	1.3699999999999999
137778-4-9168744-task-9wxo-30886599-ceiling-167-2	1.2419999999999998
137778-4-9168744-task-9wxo-30886599-ceiling-268-2	1.2979999999999998
137778-4-9168744-task-9wxo-30886599-ceiling-271-2	1.2339999999999998
137778-4-9168744-task-9wxo-30886599-ceiling-51-2	1.2019999999999997
137778-4-9168744-task-9wxo-30886599-ceiling-51-2	2.042
137778-4-9168744-task-9wxo-30886599-ceiling-85-2	1.186
137778-4-9168744-task-9wxo-30886599-cement-131-2	1.2899999999999998
137778-4-9168744-task-9wxo-30886599-cement-25-2	1.4819999999999998
137778-4-9168744-task-9wxo-30886599-cement-5-2	1.2659999999999998
137778-4-9168744-task-9wxo-30886599-cement-5-2	2.9459999999999997
137778-4-9168744-task-9wxo-30886599-cement-58-2	1.0019999999999998
137778-4-9168744-task-9wxo-30886599-cement-74-2	1.146
137778-4-9168744-task-9wxo-30886599-cement-92-2	0.9219999999999998
137778-4-9168744-task-9wxo-30886599-cemetery-142-2	2.066
137778-4-9168744-task-9wxo-30886599-cemetery-39-2	1.154
137778-4-9168744-task-9wxo-30886599-cemetery-47-2	1.2899999999999998
137778-4-9168744-task-9wxo-30886599-cemetery-47-2	2.786
137778-4-9168744-task-9wxo-30886599-cemetery-55-2	1.4899999999999998
137778-4-9168744-task-9wxo-30886599-cemetery-63-2	1.2099999999999997
137778-4-9168744-task-9wxo-30886599-cemetery-80-2	1.5779999999999998
137778-4-9168744-task-9wxo-30886599-ceremony-101-2	1.2339999999999998
137778-4-9168744-task-9wxo-30886599-ceremony-121-2	1.3379999999999999
137778-4-9168744-task-9wxo-30886599-ceremony-203-2	1.434
137778-4-9168744-task-9wxo-30886599-ceremony-227-2	1.2499999999999998
137778-4-9168744-task-9wxo-30886599-ceremony-240-2	1.2819999999999998
137778-4-9168744-task-9wxo-30886599-ceremony-37-2	1.0819999999999999
137778-4-9168744-task-9wxo-30886599-chandelier-105-2	1.2979999999999998
137778-4-9168744-task-9wxo-30886599-chandelier-129-2	1.13
137778-4-9168744-task-9wxo-30886599-chandelier-21-2	1.2179999999999997
137778-4-9168744-task-9wxo-30886599-chandelier-232-2	1.13
137778-4-9168744-task-9wxo-30886599-chandelier-251-2	1.186
137778-4-9168744-task-9wxo-30886599-chandelier-279-2	1.2819999999999998
137778-4-9168744-task-9wxo-30886599-chaperone-126-2	1.2899999999999998
137778-4-9168744-task-9wxo-30886599-chaperone-161-2	1.162
137778-4-9168744-task-9wxo-30886599-chaperone-184-2	1.3619999999999999
137778-4-9168744-task-9wxo-30886599-chaperone-221-2	1.3619999999999999
137778-4-9168744-task-9wxo-30886599-chaperone-229-2	1.2179999999999997
137778-4-9168744-task-9wxo-30886599-chaperone-267-2	1.2099999999999997
137778-4-9168744-task-9wxo-30886599-charade-109-2	1.1239999999999999
137778-4-9168744-task-9wxo-30886599-charade-130-2	1.3219999999999998
137778-4-9168744-task-9wxo-30886599-charade-200-2	1.1939999999999997
137778-4-9168744-task-9wxo-30886599-charade-244-2	1.178
137778-4-9168744-task-9wxo-30886599-charade-252-2	1.394
137778-4-9168744-task-9wxo-30886599-charade-278-2	1.146
137778-4-9168744-task-9wxo-30886599-charlatan-170-2	1.3299999999999998
137778-4-9168744-task-9wxo-30886599-charlatan-187-2	1.2979999999999998
137778-4-9168744-task-9wxo-30886599-charlatan-189-2	1.162
137778-4-9168744-task-9wxo-30886599-charlatan-204-2	1.7539999999999998
137778-4-9168744-task-9wxo-30886599-charlatan-274-2	1.0179999999999998
137778-4-9168744-task-9wxo-30886599-charlatan-42-2	1.2499999999999998
137778-4-9168744-task-9wxo-30886599-chivalry-14-2	1.378
137778-4-9168744-task-9wxo-30886599-chivalry-141-2	1.3139999999999998
137778-4-9168744-task-9wxo-30886599-chivalry-201-2	1.3139999999999998
137778-4-9168744-task-9wxo-30886599-chivalry-213-2	1.162
137778-4-9168744-task-9wxo-30886599-chivalry-242-2	1.5539999999999998
137778-4-9168744-task-9wxo-30886599-chivalry-28-2	1.2979999999999998
137778-4-9168744-task-9wxo-30886599-saddle-222-2	1.7139999999999997
137778-4-9168744-task-9wxo-30886599-saddle-243-2	0
137778-4-9168744-task-9wxo-30886599-saddle-243-2	1.3059999999999998
137778-4-9168744-task-9wxo-30886599-saddle-265-2	1.0739999999999998
137778-4-9168744-task-9wxo-30886599-saddle-48-2	1.418
137778-4-9168744-task-9wxo-30886599-saddle-65-2	1.2579999999999998
137778-4-9168744-task-9wxo-30886599-saddle-71-2	1.2659999999999998
137778-4-9168744-task-9wxo-30886599-sailboat-114-2	1.3299999999999998
137778-4-9168744-task-9wxo-30886599-sailboat-136-2	1.1939999999999997
137778-4-9168744-task-9wxo-30886599-sailboat-3-2	1.682
137778-4-9168744-task-9wxo-30886599-sailboat-30-2	1.178
137778-4-9168744-task-9wxo-30886599-sailboat-30-2	2.618
137778-4-9168744-task-9wxo-30886599-sailboat-40-2	1.138
137778-4-9168744-task-9wxo-30886599-sailboat-76-2	1.2259999999999998
137778-4-9168744-task-9wxo-30886599-salmon-139-2	1.178
137778-4-9168744-task-9wxo-30886599-salmon-146-2	1.626
137778-4-9168744-task-9wxo-30886599-salmon-190-2	1.3299999999999998
137778-4-9168744-task-9wxo-30886599-salmon-216-2	0.8899999999999998
137778-4-9168744-task-9wxo-30886599-salmon-241-2	1.418
137778-4-9168744-task-9wxo-30886599-salmon-89-2	0
137778-4-9168744-task-9wxo-30886599-salmon-89-2	0.7219999999999999
137778-4-9168744-task-9wxo-30886599-salmon-89-2	1.17
137778-4-9168744-task-9wxo-30886599-sane-108-2	1.2259999999999998
137778-4-9168744-task-9wxo-30886599-sane-108-2	2.258
137778-4-9168744-task-9wxo-30886599-sane-135-2	1.3699999999999999
137778-4-9168744-task-9wxo-30886599-sane-147-2	1.2979999999999998
137778-4-9168744-task-9wxo-30886599-sane-150-2	1.6179999999999999
137778-4-9168744-task-9wxo-30886599-sane-239-2	1.2899999999999998
137778-4-9168744-task-9wxo-30886599-sane-259-2	1.13
137778-4-9168744-task-9wxo-30886599-sane-259-2	2.61
137778-4-9168744-task-9wxo-30886599-satellite-103-2	1.0339999999999998
137778-4-9168744-task-9wxo-30886599-satellite-151-2	1.378
137778-4-9168744-task-9wxo-30886599-satellite-194-2	1.154
137778-4-9168744-task-9wxo-30886599-satellite-20-2	1.2099999999999997
137778-4-9168744-task-9wxo-30886599-satellite-247-2	2.9539999999999997
137778-4-9168744-task-9wxo-30886599-satellite-7-2	1.3139999999999998
137778-4-9168744-task-9wxo-30886599-sauna-165-2	0.9939999999999998
137778-4-9168744-task-9wxo-30886599-sauna-165-2	2.194
137778-4-9168744-task-9wxo-30886599-sauna-180-2	1.154
137778-4-9168744-task-9wxo-30886599-sauna-211-2	1.0979999999999999
137778-4-9168744-task-9wxo-30886599-sauna-22-2	0.6019999999999999
